"gene","spearman_rho","p_value","fdr"
"CCDC140",0.611851909935109,2.13314435275371e-05,0.000418222845917787
"LRP12",0.611149825783972,2.1932021544945e-05,0.000427230313771155
"PLEKHM3",0.610975609756098,2.20834229492111e-05,0.000429733331021007
"PIAS2",0.609756097560976,2.31702618883289e-05,0.000448556184482107
"FKBP14",0.609059233449478,2.38130353871174e-05,0.000458162800848139
"OSGEPL1",0.608710801393728,2.41404924669251e-05,0.000463987190765417
"ZNF805",0.608301755879941,2.453015956952e-05,0.000470512539227634
"PTPRZ1",0.608127532263765,2.46978669964315e-05,0.000472762537740876
"GCFC2",0.60801393728223,2.48077766182799e-05,0.000474382346159341
"DNMT3B",0.607665505226481,2.51476967908884e-05,0.000478929587919062
"MCM8",0.607665505226481,2.51476967908884e-05,0.000478929587919062
