"gene","spearman_rho","p_value","fdr"
"MLANA",0.936748576688017,2.23528661969679e-19,4.1931741698892e-15
"DCT",0.922286126564299,1.08665091324799e-17,9.22321981808419e-14
"TYR",0.921011683947077,1.47500716745309e-17,9.22321981808419e-14
"PMEL",0.854131278304858,1.2423815681127e-12,5.82645895905656e-09
"MITF",0.848954703832753,2.33547803922856e-12,8.7622465075777e-09
"STK32A",0.842160278745645,5.16520357150223e-12,1.61490089663017e-08
"TFAP2A",0.833797909407666,1.30555958511048e-11,3.11938460178961e-08
"SYNGR1",0.833623693379791,1.33029888663132e-11,3.11938460178961e-08
"GTF2F2",0.832229965156795,1.54466609582532e-11,3.13771279394819e-08
"TUBB4A",0.831482208201924,1.67264395434095e-11,3.13771279394819e-08
"KCNJ13",0.823785254886354,3.71308513094877e-11,5.96261643503915e-08
"MFAP3L",0.823519163763066,3.81424368145796e-11,5.96261643503915e-08
"PAX3",0.816550522648084,7.59256908578062e-11,1.07000407731558e-07
"CABLES1",0.81602787456446,7.98553072254284e-11,1.07000407731558e-07
"PHLPP1",0.814459930313589,9.28190222404882e-11,1.11331442970788e-07
"CA14",0.81422126122917,9.49572518541824e-11,1.11331442970788e-07
"SEMA6A",0.808710801393728,1.59239420969974e-10,1.75716017527985e-07
"MYO10",0.80801393728223,1.6979722275233e-10,1.75882543967218e-07
"PPM1H",0.807491289198606,1.78142136328011e-10,1.75882543967218e-07
