"gene","spearman_rho","p_value","fdr"
"ADGRA3",0.637456445993031,7.39032957299221e-06,0.000166628837091059
"RAC3",0.636787317124784,7.60724141141445e-06,0.000171108203401347
"GRK4",0.635365853658537,8.08755880768151e-06,0.000180577847289091
"POLR2B",0.635017421602788,8.20946579770502e-06,0.000182034715010814
"LRP4",0.634261074690226,8.47991445792258e-06,0.000187588107684162
"ZNRF3",0.633275261324042,8.84468394904711e-06,0.000194967598355082
"WDR3",0.633101045296167,8.91062406779597e-06,0.000196190606675804
"MCUR1",0.632926829268293,8.97701482964013e-06,0.000197189486170046
"ALMS1",0.632229965156795,9.24714027794131e-06,0.000202648486534931
"DBT",0.632229965156795,9.24714027794131e-06,0.000202648486534931
"WDR12",0.63205574912892,9.31582636748626e-06,0.000203677840125495
"MTMR9",0.631184668989547,9.66632859400807e-06,0.000210360392221575
"WASL",0.630836236933798,9.80988407224379e-06,0.000212744063943608
"ZNF850",0.630836236933798,9.80988407224379e-06,0.000212744063943608
"RAD54B",0.630662020905923,9.88239245754368e-06,0.00021406905324603
"KANSL1L",0.629790940766551,1.0252361008025e-05,0.000221062115114414
"C1orf74",0.629616724738676,1.03278613293669e-05,0.000222434386541439
"DKC1",0.629094076655052,1.05574309981266e-05,0.000226857787049092
"THOP1",0.628571428571429,1.07916695099205e-05,0.000231361060956112
"VPS37A",0.628048780487805,1.10306625946823e-05,0.000235676764935814
"HMBOX1",0.627700348432056,1.11926757136511e-05,0.00023779009947516
"ZNF697",0.627351916376307,1.13568668318582e-05,0.000240727078981726
"FBXW9",0.627177700348432,1.14397873935784e-05,0.00024193796134852
"ZNF813",0.627177700348432,1.14397873935784e-05,0.00024193796134852
"NSUN4",0.627003484320558,1.15232623940517e-05,0.000243428918074342
"CHRNA5",0.626655052264808,1.16918891294513e-05,0.000246713327535856
"EFNB3",0.626132404181185,1.19490718596708e-05,0.000251574230096033
"BTBD3",0.625435540069686,1.23000458622648e-05,0.000258383606192862
"EIF4EBP1",0.623867595818815,1.31245287311419e-05,0.000273558927186101
"POT1",0.623519163763066,1.33144870955428e-05,0.000277210281271129
"PEX11A",0.623170731707317,1.35069601596758e-05,0.000280594757071272
"CCDC138",0.622648083623694,1.38004506091138e-05,0.000285742442578769
"MAK16",0.621951219512195,1.4200855665921e-05,0.00029338529893944
"NOP56",0.619686411149826,1.55767666715733e-05,0.000320048812696653
"TOM1L1",0.619686411149826,1.55767666715733e-05,0.000320048812696653
"RBAK",0.619529442079508,1.56765064475898e-05,0.000321268372767717
"NANP",0.619512195121951,1.5687500903845e-05,0.000321268372767717
"VEZF1",0.618292682926829,1.64830371977844e-05,0.000332868201803441
"NFKBIL1",0.617595818815331,1.69540341383969e-05,0.000341245414594621
"ABCD3",0.616724738675958,1.75600859346883e-05,0.000352686993628284
"ZNF507",0.615853658536585,1.81858935517622e-05,0.000363311157760924
"TYW3",0.615331010452962,1.85711011267183e-05,0.000370612006421392
"JADE3",0.612891986062718,2.04693288583481e-05,0.000403768811833599
"CCDC140",0.611851909935109,2.13314435275371e-05,0.000418222845917787
"LRP12",0.611149825783972,2.1932021544945e-05,0.000427230313771155
"PLEKHM3",0.610975609756098,2.20834229492111e-05,0.000429733331021007
"PIAS2",0.609756097560976,2.31702618883289e-05,0.000448556184482107
"FKBP14",0.609059233449478,2.38130353871174e-05,0.000458162800848139
"OSGEPL1",0.608710801393728,2.41404924669251e-05,0.000463987190765417
"ZNF805",0.608301755879941,2.453015956952e-05,0.000470512539227634
"PTPRZ1",0.608127532263765,2.46978669964315e-05,0.000472762537740876
"GCFC2",0.60801393728223,2.48077766182799e-05,0.000474382346159341
"DNMT3B",0.607665505226481,2.51476967908884e-05,0.000478929587919062
"MCM8",0.607665505226481,2.51476967908884e-05,0.000478929587919062
"CAMSAP2",0.606968641114983,2.58403295505558e-05,0.000490130173952352
"HSPA4L",0.606794425087108,2.60161877443119e-05,0.000492469894950098
"ABCE1",0.606620209059234,2.61931380293521e-05,0.000494820822046944
"BRIX1",0.606271777003484,2.65503392908237e-05,0.000499055926609781
"FAM78B",0.606271777003484,2.65503392908237e-05,0.000499055926609781
"GSTM3",0.606271777003484,2.65503392908237e-05,0.000499055926609781
"UBXN8",0.605226480836237,2.7648793540769e-05,0.000517628461109068
"CLASP2",0.605052264808362,2.78358506257157e-05,0.000520092352477889
"TTC30A",0.604703832752613,2.82134344638841e-05,0.000526099221777338
"PMS2",0.603658536585366,2.93744082039689e-05,0.000545578736136883
"TNKS",0.602961672473868,3.01724339690444e-05,0.000557640087512615
"ZNF343",0.602787456445993,3.03750068994125e-05,0.00056083145120677
"RAB3A",0.602465264738031,3.07529138430002e-05,0.00056725064973534
"NKX2-4",0.602305626694418,3.09417421196603e-05,0.000568830766583843
"COA7",0.602264808362369,3.09901936909583e-05,0.000568830766583843
"BFSP1",0.60191637630662,3.14066101394335e-05,0.000574786926444519
"DNAJC22",0.60191637630662,3.14066101394335e-05,0.000574786926444519
"PHF14",0.601742160278746,3.16167266898701e-05,0.000578068397636719
"VSIG10L",0.601219512195122,3.22547935471821e-05,0.000588587229719444
"CBX3",0.601045296167248,3.24700784038299e-05,0.000590791659337968
"CSNK2A1",0.601045296167248,3.24700784038299e-05,0.000590791659337968
"DHX33",0.601045296167248,3.24700784038299e-05,0.000590791659337968
"C1orf109",0.600348432055749,3.3344387406499e-05,0.000602608249863694
"TWISTNB",0.60011324591965,3.36442706041822e-05,0.000607442610456068
"ABCB6",0.599825783972126,3.40141494112388e-05,0.000612940853799643
"CHD7",0.599825783972126,3.40141494112388e-05,0.000612940853799643
"IQCC",0.599651567944251,3.42401147712278e-05,0.000615829638536397
"STXBP4",0.599651567944251,3.42401147712278e-05,0.000615829638536397
"PPP1R16A",0.598954703832753,3.51577304485124e-05,0.00062991773207607
"ZFP64",0.598954703832753,3.51577304485124e-05,0.00062991773207607
"POP1",0.598432055749129,3.58605941995836e-05,0.000641285878541457
"TMEM161A",0.598257839721254,3.60977134097884e-05,0.000644297817178136
"ZMYM4",0.597386759581882,3.73048906368971e-05,0.000663949187341131
"EME1",0.597212543554007,3.75506968537258e-05,0.000667058259733941
"YRDC",0.597212543554007,3.75506968537258e-05,0.000667058259733941
"HOMER1",0.597038327526133,3.77979783451799e-05,0.000670181735139159
"NFXL1",0.596864111498258,3.80467430501795e-05,0.000673319672526714
"C8orf88",0.59616724738676,3.90567940963903e-05,0.000689244026767813
"DZANK1",0.595296167247387,4.03536985606973e-05,0.000708133799158205
"PGAP1",0.594947735191638,4.08833551725864e-05,0.000716757812787428
"CBX8",0.594773519163763,4.11505514412318e-05,0.00071948488624081
"EI24",0.594773519163763,4.11505514412318e-05,0.00071948488624081
"B3GALT1",0.594771298291856,4.11539678520384e-05,0.00071948488624081
"L2HGDH",0.594425087108014,4.16897220885764e-05,0.000725470776122082
"GINS4",0.59425087108014,4.1961713459337e-05,0.000728851650725652
"EHBP1",0.594076655052265,4.22353202555589e-05,0.000732925414129536
"RNMT",0.593554006968641,4.30659193501368e-05,0.000746648411357871
"TMEM241",0.592508710801394,4.47719070612757e-05,0.000772655201989393
"PIH1D2",0.592160278745645,4.53541001454086e-05,0.000781983055724008
"ESF1",0.592011847767447,4.56041996008237e-05,0.000785573168330442
"PARS2",0.590418118466899,4.83698079450662e-05,0.000827136943702367
"SRPK2",0.589895470383275,4.93094670076052e-05,0.000840141954219497
"ZFP69B",0.589721254355401,4.96263592504487e-05,0.000843243544546347
"PREPL",0.589372822299652,5.02657103612543e-05,0.000853334353544588
"SLC44A5",0.589267829988683,5.04598290634351e-05,0.000855855274322767
"OBSL1",0.589024390243903,5.09125484399214e-05,0.000861570709677716
"IFT46",0.588527375443918,5.18483310910295e-05,0.000873874971191933
"FARSB",0.588327526132404,5.2228999747791e-05,0.000877924557588541
"ABL2",0.58815331010453,5.25629152705322e-05,0.000882746398889807
"C3orf70",0.587804878048781,5.32365797099237e-05,0.000891665177480766
"SETSIP",0.587282229965157,5.42618119043962e-05,0.000905602606329688
"CAPN7",0.587108013937282,5.4607526314005e-05,0.000909753628884919
"IL17RD",0.587108013937282,5.4607526314005e-05,0.000909753628884919
"FUZ",0.586759581881533,5.53049725089181e-05,0.000918111486101588
"ZKSCAN2",0.586759581881533,5.53049725089181e-05,0.000918111486101588
"EFNA3",0.58588850174216,5.70841764754221e-05,0.000944305173282578
"GUF1",0.585540069686411,5.78103151364226e-05,0.000955474626999253
"CBX2",0.584494773519164,6.00394147208453e-05,0.000987964369077488
"FIGN",0.584494773519164,6.00394147208453e-05,0.000987964369077488
"TTC25",0.58397212543554,6.11830150320071e-05,0.00100414013909486
"METTL2A",0.583797909407666,6.15685927580643e-05,0.00100870325899435
"ZNF519",0.583797909407666,6.15685927580643e-05,0.00100870325899435
"POLR1B",0.583449477351916,6.23463819931187e-05,0.00101966502162939
"NBEA",0.583101045296167,6.31330917723016e-05,0.00103073426332168
"MARS2",0.582926829268293,6.35298203675069e-05,0.00103361309650829
"SAMD13",0.582578397212544,6.43300824158583e-05,0.00104391696889194
"CCT7",0.582404181184669,6.47336390006696e-05,0.0010477466212369
"RPAP2",0.582404181184669,6.47336390006696e-05,0.0010477466212369
"FUT10",0.582229965156794,6.51394947991102e-05,0.00105340670942802
"POMK",0.581358885017422,6.72036731086305e-05,0.00108305301017595
"RNF157",0.581358885017422,6.72036731086305e-05,0.00108305301017595
"NME1",0.581184668989547,6.76235715847744e-05,0.00108795075416705
"PAICS",0.581184668989547,6.76235715847744e-05,0.00108795075416705
"GAN",0.579816194635098,7.10057045434001e-05,0.00113270471298022
"ZNF112",0.579790940766551,7.10695371383186e-05,0.00113270471298022
"DHX40",0.579616724738676,7.15113137574588e-05,0.001138778212883
"PPFIA3",0.579467747402745,7.18910668062007e-05,0.00114385455658823
"C5orf42",0.579268292682927,7.24023574429655e-05,0.00115003880040016
"GID4",0.57822299651568,7.51363222253665e-05,0.00119044110525815
"MKKS",0.57787456445993,7.6068262880168e-05,0.0012021605251635
"WDR35",0.577700348432056,7.65381575419449e-05,0.00120856843209541
"TMEM67",0.577003484320558,7.8444204790528e-05,0.00123554562356466
"CC2D2A",0.576829268292683,7.89273999744347e-05,0.001238995059515
"FHDC1",0.576655052264809,7.94132951964542e-05,0.00124558027139656
"CMTM4",0.575783972125436,8.1883744513762e-05,0.00128218461046215
"ANKRD50",0.575435540069687,8.28912995965007e-05,0.00129364217065787
"PRMT9",0.574390243902439,8.59818341997055e-05,0.00133631584735068
"THEM4",0.574390243902439,8.59818341997055e-05,0.00133631584735068
"FSBP",0.574241038917453,8.64313999641376e-05,0.00134219092046958
"GNL2",0.573170731707317,8.97193441005757e-05,0.00138750632809786
"FZD3",0.572822299651568,9.08139394632417e-05,0.0013998181515127
"TMEM135",0.57212543554007,9.30395414455235e-05,0.00143177092532943
"HIST1H4C",0.571519852319885,9.50136557241848e-05,0.00146095177682786
"AASDHPPT",0.571080139372822,9.64707716230088e-05,0.00147971807430582
"MAML3",0.570731707317073,9.76397558292664e-05,0.00149642498333432
"SOX5",0.570383275261324,9.8821566323729e-05,0.00151206669059285
"CXXC4",0.570033139378795,0.000100022202592714,0.00152794503130026
"MTBP",0.569512195121951,0.000101833031091933,0.00155197559304968
"MBTPS2",0.569337979094077,0.000102445211746941,0.00155987802529292
"SYDE2",0.569188554048337,0.000102972933844071,0.00156543817995635
"BAG4",0.569163763066202,0.000103060725638152,0.00156543817995635
"CCDC86",0.569163763066202,0.000103060725638152,0.00156543817995635
"REEP6",0.568989547038328,0.000103679588900635,0.001573564246106
"XRCC2",0.568641114982579,0.000104927428417106,0.0015912155454135
"MAGI3",0.568292682926829,0.000106188860729739,0.00160774563230765
"GAS2L3",0.568118466898955,0.000106824715242899,0.00161293244599218
"PUS7",0.568118466898955,0.000106824715242899,0.00161293244599218
"CARD14",0.568104629093716,0.000106875368109615,0.00161293244599218
"STRN",0.567770034843206,0.000108106783698836,0.00162628320401481
"TAX1BP1",0.567770034843206,0.000108106783698836,0.00162628320401481
"BHLHB9",0.567421602787457,0.000109402775819556,0.00164314385236112
"C5orf34",0.566898954703833,0.000111373164917083,0.00167006330989573
"ERI3",0.566550522648084,0.00011270455612354,0.0016873302221241
"MAPK8IP1",0.56602787456446,0.000114728683361927,0.00171159640671257
"TTC30B",0.56602787456446,0.000114728683361927,0.00171159640671257
"BCL9",0.565505226480836,0.00011678567506382,0.0017400972823846
"PCYOX1",0.565331010452962,0.000117478723809607,0.00174626258315723
"HSF2BP",0.565293146147132,0.000117629843541715,0.00174712449326923
"GATB",0.564808362369338,0.000119580272002679,0.0017732856304334
"C17orf51",0.56411149825784,0.000122435274760126,0.00181275715803095
"SPATA6",0.56411149825784,0.000122435274760126,0.00181275715803095
"C8orf37",0.563937282229965,0.000123158599010469,0.00181915918018693
"LYPLA1",0.563937282229965,0.000123158599010469,0.00181915918018693
"ZNF696",0.563414634146342,0.000125351840184234,0.0018471918067683
"AHCTF1",0.563240418118467,0.000126090738083872,0.00185662178627579
"MAGI2",0.563066202090592,0.000126833575609309,0.0018631723139037
"LRPPRC",0.562891986062718,0.000127580371396755,0.00187121203051738
"YWHAE",0.562891986062718,0.000127580371396755,0.00187121203051738
"ATRNL1",0.562467337341689,0.000129417372812691,0.00189519164449124
"SOCS7",0.562369337979094,0.000129844695832479,0.0018993267368419
"AGO2",0.56219512195122,0.000130607512550791,0.00190815134574789
"IFRD1",0.562020905923345,0.000131374381854908,0.00191637016268757
"UQCRH",0.562020905923345,0.000131374381854908,0.00191637016268757
"ACTR8",0.56184668989547,0.000132145322839903,0.00192462275710694
"C15orf41",0.561498257839721,0.000133699496619877,0.0019412297655513
"NEIL2",0.561324041811847,0.000134482767992828,0.00194657580615545
"RFTN2",0.560627177700349,0.000137657537095709,0.00198792743524126
"SLC35G1",0.560452961672474,0.000138461748287311,0.00199646728372149
"TIMM22",0.560278745644599,0.000139270206527371,0.00200613885462141
"PIGM",0.560104529616725,0.000140082931696101,0.00201519610098709
"ZZZ3",0.55993031358885,0.00014089994375364,0.00202075079883375
"TMEM99",0.559581881533101,0.000142546908776937,0.0020412499707989
"GTF3C3",0.558710801393728,0.00014674075460126,0.00209172478386402
"RLF",0.558710801393728,0.00014674075460126,0.00209172478386402
"BZW2",0.558536585365854,0.000147592790012407,0.00209749480897178
"PIGX",0.558536585365854,0.000147592790012407,0.00209749480897178
"SMIM13",0.558536585365854,0.000147592790012407,0.00209749480897178
"EXOC6B",0.55801393728223,0.000150175800445261,0.00212936344712974
"ASIC1",0.557839721254355,0.000151045841511973,0.00213846712522498
"BBS7",0.557839721254355,0.000151045841511973,0.00213846712522498
"PRKD1",0.557491289198606,0.000152799606043375,0.00215643527442333
"ZC3H8",0.556794425087108,0.000156362458630482,0.00220045263424547
"C2orf82",0.556296006451282,0.000158956587997134,0.00223360796572152
"AGAP1",0.55609756097561,0.000160000219616638,0.00224323177861622
"CCDC110",0.555923344947735,0.000160921526890538,0.00225030732015025
"PHF20L1",0.555749128919861,0.000161847624761977,0.00226068473038713
"DDX49",0.555226480836237,0.000164654882842167,0.00229818522859837
"CCT6A",0.555052264808363,0.000165600364419974,0.00230794742656337
"ZCWPW2",0.555052264808363,0.000165600364419974,0.00230794742656337
"FBXO16",0.554703832752613,0.000167506055133964,0.00232586683068692
"TOR1AIP2",0.554703832752613,0.000167506055133964,0.00232586683068692
"FAM89A",0.553658536585366,0.000173342577592332,0.00238746946626619
"TMEM120B",0.553658536585366,0.000173342577592332,0.00238746946626619
"PLS1",0.553484320557491,0.000174332991195962,0.00239583339329308
"C1QL4",0.552725546504098,0.000178706468388514,0.00245234428712519
"TMEM192",0.552613240418119,0.000179362134757695,0.0024577460087068
"URB1",0.552439024390244,0.000180383542858578,0.00246993786896648
"FAM200A",0.551393728222997,0.000186623043597229,0.00254608121806576
"KLF14",0.550753095519561,0.000190542678028089,0.00259389702258993
"CIAO1",0.550696864111498,0.000190890244801909,0.00259674409154387
"LGR4",0.550522648083624,0.000191970710700207,0.00260954968262694
"PAK1IP1",0.550348432055749,0.00019305669224245,0.00262241165081544
"POLA1",0.550174216027875,0.000194148214297882,0.00263120750502882
"TMEM17",0.550174216027875,0.000194148214297882,0.00263120750502882
"CSMD1",0.550155583816932,0.000194265280370218,0.00263120750502882
"FOXD2",0.55,0.000195245301831468,0.00264257331677959
"BYSL",0.549303135888502,0.000199689809413491,0.00269495045668178
"ESRP1",0.5492246119272,0.000200196303766622,0.00269984361060968
"XPO5",0.548780487804878,0.000203082865250281,0.00273680421640088
"CHST10",0.548606271777004,0.000204225386932165,0.00274825253476361
"BDH1",0.548257839721254,0.000206527839792047,0.00277724426283801
"EXTL3",0.547560975609756,0.000211203113245531,0.0028340194573483
"KIAA0895",0.547212543554007,0.000213576354424321,0.002863142864019
"SPATA17",0.546952454660119,0.000215363517114974,0.00288365754286924
"PBK",0.546864111498258,0.000215973614968379,0.00288976393950914
"KIAA1456",0.546341463414634,0.000219615011359451,0.00292804406403123
"SRSF8",0.546341463414634,0.000219615011359451,0.00292804406403123
"VDAC3",0.54616724738676,0.000220841053051402,0.00294229922882902
"ATL2",0.545993031358885,0.000222073261520538,0.00295451937082537
"NCKIPSD",0.545470383275261,0.000225807161628601,0.0029978177954642
"AMIGO1",0.545296167247387,0.000227064311761607,0.00301024694299363
"GOLGA6L10",0.545296167247387,0.000227064311761607,0.00301024694299363
"MPP5",0.544773519163763,0.000230873701192126,0.00304568196952397
"SLC25A13",0.544773519163763,0.000230873701192126,0.00304568196952397
"MPHOSPH10",0.544250871080139,0.000234740587780714,0.0030858435081839
"TTC26",0.544250871080139,0.000234740587780714,0.0030858435081839
"HYLS1",0.544076655052265,0.000236042458909755,0.00309644789278888
"MRPL37",0.544076655052265,0.000236042458909755,0.00309644789278888
"STT3A",0.544076655052265,0.000236042458909755,0.00309644789278888
"SCFD2",0.54390243902439,0.000237350831925255,0.00310709299098803
"TTC19",0.54390243902439,0.000237350831925255,0.00310709299098803
"SNRNP48",0.543554006968641,0.00023998719817022,0.00313722637663774
"KNOP1",0.543205574912892,0.000242649916696981,0.00316541709827445
"ARHGAP39",0.542857142857143,0.000245339219409488,0.00319827548082181
"NPHP1",0.542682926829268,0.000246693912778904,0.00321147197072829
"PANK1",0.542682926829268,0.000246693912778904,0.00321147197072829
"GPSM2",0.542508710801394,0.000248055339944458,0.00322695570181559
"CXorf57",0.542381742627838,0.000249051803394763,0.00323577870432763
"BEND3",0.542334494773519,0.000249423530383163,0.00323577870432763
"XPO7",0.542334494773519,0.000249423530383163,0.00323577870432763
"DNAH2",0.542250071316579,0.000250088984290014,0.00324216949294842
"ZNF550",0.542160278745645,0.000250798513681612,0.0032468801367518
"ASH2L",0.541811846689896,0.000253568977753945,0.00327370987865537
"PPP2CB",0.541811846689896,0.000253568977753945,0.00327370987865537
"DIRAS1",0.540940766550523,0.0002606161052781,0.00335315330515218
"OXR1",0.540940766550523,0.0002606161052781,0.00335315330515218
"PRKCE",0.540940766550523,0.0002606161052781,0.00335315330515218
"PTCHD4",0.540566500117858,0.00026369774306463,0.00338583570304544
"MTIF2",0.540418118466899,0.000264928541998082,0.00339931225673188
"AUNIP",0.54006968641115,0.000267839076829777,0.0034272805199521
"PTCH1",0.54006968641115,0.000267839076829777,0.0034272805199521
"SAMD15",0.54006968641115,0.000267839076829777,0.0034272805199521
"USP46",0.539895470383275,0.000269305110132014,0.00344369090727092
"ZNF714",0.539721254355401,0.000270778362193504,0.00346017118282557
"PCDH10",0.539383680319095,0.000273653708273185,0.00348978240210515
"RGS9BP",0.539258750054926,0.000274724770578041,0.00350106112178904
"BCL7A",0.539024390243902,0.00027674418514107,0.00351962316546531
"SEMA4F",0.539024390243902,0.00027674418514107,0.00351962316546531
"FCF1",0.538675958188153,0.00027977122763965,0.00354849794407857
"ZNF566",0.538675958188153,0.00027977122763965,0.00354849794407857
"RFT1",0.538501742160279,0.000281295893007165,0.00356542544386581
"TEX15",0.538197236333365,0.000283978763090281,0.00359222435430551
"QSER1",0.53815331010453,0.000284367672378255,0.00359222435430551
"GLI3",0.537804878048781,0.000287469598498407,0.00362408749881158
"UBA2",0.537630662020906,0.000289031947744032,0.00364133667409691
"KCTD1",0.537456445993031,0.00029060193129907,0.0036562049827225
"GTF3C4",0.537108013937282,0.00029376493260744,0.00368857856143438
"RMND5A",0.537108013937282,0.00029376493260744,0.00368857856143438
"KDM3A",0.536759581881533,0.000296958866157288,0.00372121000016337
"PLRG1",0.536759581881533,0.000296958866157288,0.00372121000016337
"MMACHC",0.536585365853659,0.000298567515463575,0.00373388534838747
"SPRED2",0.536411149825784,0.000300183997599839,0.00374910227095565
"DYNC2H1",0.536062717770035,0.000303440594514678,0.00378473544714152
"ZBTB10",0.536062717770035,0.000303440594514678,0.00378473544714152
"ADNP",0.53588850174216,0.000305080776672806,0.00380013963453199
"TEX10",0.53588850174216,0.000305080776672806,0.00380013963453199
"SLITRK5",0.535406990986984,0.000309655576669447,0.00384945590638976
"CCDC25",0.535191637630662,0.000311721521763096,0.00387257220314829
"BRF2",0.535017421602788,0.000313401883044451,0.00389087089611572
"SPTBN2",0.534989157540469,0.000313675264062882,0.00389168933766905
"BRIP1",0.534843205574913,0.000315090383118275,0.00390408223045952
"ZNF286B",0.534668989547038,0.000316787056595625,0.00391734238278005
"RIF1",0.534494773519164,0.000318491938211872,0.00393323915004378
"MAST1",0.534218011194453,0.000321217303004692,0.0039616800703912
"PNO1",0.534146341463415,0.000321926465426231,0.00396261060690989
"ACTR3B",0.53397212543554,0.000323656181119811,0.00397607485371744
"GGH",0.533797909407666,0.000325394245143925,0.00398958865663719
"ZRANB3",0.533797909407666,0.000325394245143925,0.00398958865663719
"DHX36",0.533449477351917,0.000328895559758946,0.00402200248078102
"RB1CC1",0.533449477351917,0.000328895559758946,0.00402200248078102
"CD320",0.533275261324042,0.000330658881453844,0.00403830075338064
"P3H4",0.533101045296167,0.000332430693687957,0.00404939440447558
"TSR1",0.533101045296167,0.000332430693687957,0.00404939440447558
"ZNF74",0.533101045296167,0.000332430693687957,0.00404939440447558
"DDX1",0.532926829268293,0.000334211032331262,0.00406053416807133
"THOC2",0.532926829268293,0.000334211032331262,0.00406053416807133
"FBXL13",0.532897654073949,0.000334510013879169,0.00406153614909989
"ZNF827",0.532752613240418,0.000335999933381554,0.00407698754870929
"CTPS1",0.532578397212544,0.000337797432964822,0.00409614870393477
"SOX12",0.532229965156795,0.000341418372877263,0.00413204339148683
"CCDC120",0.531707317073171,0.000346915182302791,0.00419045840619321
"ZNF229",0.531707317073171,0.000346915182302791,0.00419045840619321
"ADAMTSL5",0.531533101045296,0.000348765038952607,0.00420738480110094
"SH3TC2",0.531358885017422,0.000350623750636296,0.00422708929189349
"MLF1",0.531184668989547,0.000352491354518134,0.00424414975571609
"POLR2K",0.531184668989547,0.000352491354518134,0.00424414975571609
"ELP6",0.531010452961673,0.000354367887893796,0.0042612738519229
"MRPL19",0.530662020905924,0.00035814789296846,0.00430121403597654
"KCTD15",0.530313588850174,0.000361964066867394,0.00434148588898046
"PIGG",0.530313588850174,0.000361964066867394,0.00434148588898046
"GDF9",0.529837095834005,0.000367241920936878,0.00439075283292217
"SPR",0.529268292682927,0.000373632643533346,0.00445507004752714
"ZFP41",0.529094076655052,0.000375609900797858,0.00447085414280902
"SLC30A9",0.528745644599303,0.000379592616632355,0.00451253352053634
"STEAP1B",0.528571428571429,0.000381598153412598,0.0045277670840398
"ZNF572",0.528571428571429,0.000381598153412598,0.0045277670840398
"RPGRIP1L",0.528222996515679,0.000385637781250667,0.00456703228439473
"ETV3",0.528048780487805,0.000387671951341057,0.00458244368948134
"FOXRED2",0.528048780487805,0.000387671951341057,0.00458244368948134
"UBXN2A",0.52787456445993,0.000389715745130451,0.00459791047981267
"ZNF562",0.52787456445993,0.000389715745130451,0.00459791047981267
"NDUFS1",0.527526132404181,0.000393832363390604,0.00463191304378956
"SNX25",0.527526132404181,0.000393832363390604,0.00463191304378956
"CCDC34",0.527177700348432,0.000397987956589281,0.00467492553391254
"PTPDC1",0.527177700348432,0.000397987956589281,0.00467492553391254
"FAM133A",0.527085765427848,0.000399090962326906,0.00468494828679
"APOOL",0.526829268292683,0.000402182847516072,0.00471534252284625
"BRSK2",0.526666374849673,0.000404157548571661,0.00473553494919163
"DIEXF",0.526480836236934,0.000406417361203936,0.00475904074832998
